1,-0.150162962244592,-0.0269263247822989,-0.157164967581153,-0.0325880991993346,-0.0413273040493623,0.110165745126561,0.0384080234468476,-0.185701405447252,-0.103342612139558,-0.089574399937888,-0.0570881706090152,-0.0605091220177232,-0.00603000047469005,0.0422711880399105,0.0366518859270534,-0.0487830432443295,-0.00465672735047116,-0.147645761616091,0.0193428530534948
-0.150162962244592,1,-0.694349787885735,-0.0477234456667741,0.404595991008533,-0.0796236571383176,-0.552298473282973,0.239244534660054,0.38884893515966,0.300186631107289,-0.518152953286036,0.269163101418161,0.111207215913338,-0.483804246696486,0.225348285500363,0.265352526952176,0.542157253691249,0.5526844646017,0.348434420638734,-0.0922385493825344
-0.0269263247822989,-0.694349787885735,1,0.132043028602005,-0.646755350867774,-0.0303427081929806,0.777020590672799,-0.272058213183225,-0.472117739388694,-0.471833168524046,0.586241464969121,-0.284644873539197,-0.154570898132451,0.483779913269186,-0.554525216076972,-0.320319718116337,-0.637771151507313,-0.551604142732541,-0.339197981217661,0.188677039464412
-0.157164967581153,-0.0477234456667741,0.132043028602005,1,-0.124514201168901,-0.141857435862001,0.157869575124975,-0.0498157132886843,-0.349495910301215,-0.100294772482154,-0.0907990301781316,-0.130656689287458,0.135488065292709,0.242104937248632,-0.12446872148389,-0.351313243980719,-0.146485852610848,-0.135431762516934,0.0107954732601421,0.0191172421863833
-0.0325880991993346,0.404595991008533,-0.646755350867774,-0.124514201168901,1,-0.100883679480775,-0.681722921912408,0.100187733985773,0.451284815310706,0.413494767968099,-0.538836312818766,0.266440176767952,-0.0419037660118623,-0.349687608914009,0.430590044006054,0.311729008332886,0.586517597378101,0.573773700978622,0.416414382684896,-0.168962761337156
-0.0413273040493623,-0.0796236571383176,-0.0303427081929806,-0.141857435862001,-0.100883679480775,1,0.0757802788083217,0.326928217479645,-0.130076879985281,-0.0559356856061112,-0.0113414356988665,0.0131623252047974,-0.150268972470233,-0.0245721348940941,-0.0519342552289224,-0.0107334076909264,-0.0994465688476518,-0.212010399081959,0.0294850696234707,-0.160734281554184
0.110165745126561,-0.552298473282973,0.7770205906728,0.157869575124975,-0.681722921912408,0.0757802788083217,1,-0.214273719315073,-0.461985411964313,-0.551959026612306,0.495305389426898,-0.284500564104636,-0.224230078085706,0.456562523146354,-0.460203322064715,-0.374742134583499,-0.670697614666812,-0.553819225233142,-0.405752053624495,0.0228580352796514
0.0384080234468476,0.239244534660054,-0.272058213183225,-0.0498157132886843,0.100187733985773,0.326928217479645,-0.214273719315073,1,0.306063777612055,0.0011159026638881,-0.00712077868877482,0.158411837012701,0.0625326909005469,-0.144444069328039,0.309174887042985,0.0618938286887131,0.327678542488957,0.0440173879032351,0.333741992624506,-0.0378137346142118
-0.185701405447252,0.38884893515966,-0.472117739388694,-0.349495910301215,0.451284815310706,-0.130076879985281,-0.461985411964313,0.306063777612055,1,0.204029379821036,-0.112097807881229,-0.115911063480436,0.108664289566645,-0.359537536372613,0.323993574097936,0.323132340821679,0.405620613875745,0.456808267957258,0.285221717917782,-0.175252603052827
-0.103342612139558,0.300186631107289,-0.471833168524046,-0.100294772482154,0.413494767968099,-0.0559356856061112,-0.551959026612306,0.00111590266388812,0.204029379821036,1,-0.321766321875359,0.210796738968952,0.20724826277955,-0.428098765539994,0.131836224294098,0.506683582473418,0.474051761109278,0.270271101675886,0.232683498682037,-0.0532369136494113
-0.0895743999378879,-0.518152953286036,0.586241464969121,-0.0907990301781316,-0.538836312818766,-0.0113414356988665,0.495305389426898,-0.00712077868877483,-0.112097807881229,-0.321766321875359,1,-0.265351109153176,-0.200011869393825,0.311399606887005,-0.39459610142727,-0.300454028730551,-0.288400162123476,-0.471724460065454,-0.270587171930081,0.0681806043301093
-0.0570881706090152,0.269163101418161,-0.284644873539197,-0.130656689287458,0.266440176767953,0.0131623252047974,-0.284500564104636,0.158411837012701,-0.115911063480436,0.210796738968952,-0.265351109153176,1,0.0467938953205347,-0.236870094696916,0.367403470573402,0.153411936720634,0.213875440353975,0.28705971266809,0.16746547099541,-0.171782202703079
-0.0605091220177232,0.111207215913338,-0.154570898132451,0.135488065292709,-0.0419037660118623,-0.150268972470233,-0.224230078085706,0.0625326909005469,0.108664289566645,0.20724826277955,-0.200011869393825,0.0467938953205347,1,-0.296786795035795,-0.112920182974465,-0.0368111126570955,0.347091695609494,0.114855561260812,-0.125214790360915,-0.0548221243876804
-0.00603000047469004,-0.483804246696486,0.483779913269186,0.242104937248632,-0.349687608914009,-0.024572134894094,0.456562523146354,-0.144444069328039,-0.359537536372613,-0.428098765539994,0.311399606887005,-0.236870094696916,-0.296786795035795,1,-0.39367608610777,-0.0741292795996727,-0.597036942096852,-0.482589139650047,-0.362221133342039,0.121978517944838
0.0422711880399105,0.225348285500363,-0.554525216076972,-0.12446872148389,0.430590044006054,-0.0519342552289224,-0.460203322064715,0.309174887042985,0.323993574097936,0.131836224294098,-0.39459610142727,0.367403470573402,-0.112920182974465,-0.393676086107771,1,0.171516934942151,0.465198265199698,0.440493306895279,0.256800428646555,-0.137062149964052
0.0366518859270534,0.265352526952176,-0.320319718116337,-0.351313243980719,0.311729008332886,-0.0107334076909264,-0.374742134583499,0.061893828688713,0.323132340821679,0.506683582473418,-0.300454028730551,0.153411936720634,-0.0368111126570955,-0.0741292795996728,0.171516934942151,1,0.335705980494751,0.298404972255397,0.136555787014187,-0.0144663368363303
-0.0487830432443295,0.542157253691249,-0.637771151507314,-0.146485852610848,0.586517597378101,-0.0994465688476518,-0.670697614666812,0.327678542488957,0.405620613875745,0.474051761109278,-0.288400162123476,0.213875440353975,0.347091695609494,-0.597036942096852,0.465198265199698,0.335705980494751,1,0.607690484034324,0.296165228248977,-0.146065800011161
-0.00465672735047116,0.5526844646017,-0.551604142732541,-0.135431762516934,0.573773700978622,-0.212010399081959,-0.553819225233142,0.0440173879032351,0.456808267957258,0.270271101675886,-0.471724460065454,0.28705971266809,0.114855561260812,-0.482589139650047,0.440493306895279,0.298404972255397,0.607690484034324,1,0.186762053704607,-0.255701799006604
-0.147645761616091,0.348434420638734,-0.339197981217661,0.0107954732601421,0.416414382684896,0.0294850696234707,-0.405752053624495,0.333741992624506,0.285221717917782,0.232683498682037,-0.270587171930081,0.16746547099541,-0.125214790360915,-0.362221133342039,0.256800428646555,0.136555787014187,0.296165228248977,0.186762053704607,1,0.0496340766249308
0.0193428530534948,-0.0922385493825344,0.188677039464412,0.0191172421863833,-0.168962761337156,-0.160734281554184,0.0228580352796514,-0.0378137346142117,-0.175252603052827,-0.0532369136494113,0.0681806043301093,-0.171782202703079,-0.0548221243876804,0.121978517944838,-0.137062149964053,-0.0144663368363302,-0.146065800011161,-0.255701799006604,0.0496340766249308,1
